,doc_id,sentence_id,sentence_text,sno
303,1638823760,1,"['Given', 'an', 'initial', 'condition', 's', '(', '0', ')', ',', 'i', '(', '0', ')', ',', 'D', '(', '0', ')', ',', 'a', '(', '0', ')', ',', 'R', '(', '0', ')', ',', 'T', '(', '0', ')', ',', 'H', '(', '0', ')', ',', 'E', '(', '0', ')', 'summing', 'to', '1', ',', 'we', 'can', 'show', 'that', 'the', 'variables', 'converge', 'to', 'an', 'equilibrium', 'Rho', 'Kappa', 'xi', 'Sigma', 'yH', 'TD', 'th', '(', '1/4', ')', 'F', '>', 'x', 'TD', 'th', '(', '1/4', ')', 'lambda', '(', '1/2', ')', 'xdtTh', 'd11Th', 'Tau', '0', '0', '0', 'yE', 'TD', 'th', '(', '1/4', ')', 'D', '>', 'x', 'TD', 'th', '(', '1/4', ')', '0', '(', '1/2', ')', 'xdtTh', 'd12Th', '.']",304
304,167910197,0,"['Reporting', 'for', 'specific', 'materials', ',', 'systems', 'and', 'methods', 'We', 'require', 'information', 'from', 'authors', 'about', 'some', 'types', 'of', 'materials', ',', 'experimental', 'systems', 'and', 'methods', 'used', 'in', 'many', 'studies', '.']",305
305,167910197,1,"['Here', ',', 'indicate', 'whether', 'each', 'material', ',', 'system', 'or', 'method', 'listed', 'is', 'relevant', 'to', 'your', 'study', '.']",306
306,167910197,2,"['If', 'you', 'are', 'not', 'sure', 'if', 'a', 'list', 'item', 'applies', 'to', 'your', 'research', ',', 'read', 'the', 'appropriate', 'section', 'before', 'selecting', 'a', 'response', '.']",307
307,1706082183,0,"['_', 'R', 'td', 'Th', '(', '1/4', ')', 'etaD', 'td', 'Th', 'th', 'thetaA', 'td', 'Th', 'nu', 'th', 'xi', 'd', 'ThR', 'td', 'Th', 'd5Th', '.']",308
308,1729812676,0,"['Author', 'Contributions', 'G.G', '.,', 'F.B', '.']",309
309,1729812676,1,"['and', 'P.C', '.']",310
310,1729812676,2,"['proposed', 'the', 'model', 'and', 'performed', 'the', 'mathematical', 'derivations', ',', 'the', 'fitting', 'and', 'the', 'simulations', '.']",311
311,1729812676,3,"['R.B', '.,', 'A.D.F', '.,', 'A.D.M', '.']",312
312,1729812676,4,"['and', 'M.C', '.']",313
313,1729812676,5,"['provided', 'first-hand', 'insight', 'into', 'the', 'disease', 'evolution', 'and', 'provided', 'the', 'clinical', 'contextualization', 'and', 'interpretation', 'of', 'the', 'results', '.']",314
314,1729812676,6,"['All', 'authors', 'wrote', 'and', 'approved', 'the', 'manuscript', '.']",315
315,1763839731,0,"['discharged', 'due', 'to', 'recovery', 'and', '15,887', 'had', 'died7', '.']",316
316,1763839731,1,"['In', 'the', 'early', 'days', 'of', 'the', 'epidemic', 'in', 'Italy', ',', 'both', 'symptomatic', 'and', 'asymptomatic', 'people', 'underwent', 'screening', '.']",317
317,1763839731,2,"['A', 'government', 'regulation', 'dated', '26', 'February', '2020', 'limited', 'screening', 'to', 'symptomatic', 'subjects', 'only8', '.']",318
318,1763839731,3,"['On', '8', 'March', '2020', ',', 'to', 'further', 'contain', 'the', 'spread', 'of', 'SARS-CoV-2', ',', 'the', 'red', 'zone', 'was', 'extended', 'to', 'the', 'entire', 'area', 'of', 'Lombardy', 'and', '14', 'more', 'northern', 'Italian', 'provinces', '.']",319
319,1763839731,4,"['On', '9', 'March', '2020', ',', 'lockdown', 'was', 'declared', 'for', 'the', 'entire', 'country9', 'and', 'progressively', 'stricter', 'restrictions', 'were', 'adopted', '.']",320
320,1763839731,5,"['COVID-19', 'displays', 'peculiar', 'epidemiological', 'traits', 'when', 'compared', 'with', 'previous', 'coronavirus', 'outbreaks', 'of', 'SARS-CoV', 'and', 'MERS-CoV', '.']",321
321,1763839731,6,"['According', 'to', 'Chinese', 'data10', ',', 'a', 'large', 'number', 'of', 'transmissions', ',', 'both', 'in', 'nosocomial', 'and', 'community', 'settings', ',', 'occurred', 'through', 'human-to-human', 'contact', 'with', 'individuals', 'showing', 'no', 'or', 'mild', 'symptoms', '.']",322
322,1763839731,7,"['The', 'estimated', 'basic', 'reproduction', 'number', '(', 'R0', ')', 'for', 'SARS-CoV-2', 'ranges', 'from', '2.0', 'to', '3.511-13', ',', 'which', 'seems', 'comparable', ',', 'or', 'possibly', 'higher', ',', 'than', 'for', 'SARS-CoV', 'and', 'MERS-CoV', '.']",323
323,1763839731,8,"['High', 'viral', 'loads', 'of', 'SARS-CoV-2', 'were', 'found', 'in', 'upper', 'respiratory', 'specimens', 'of', 'patients', 'showing', 'little', 'or', 'no', 'symptoms', ',', 'with', 'a', 'viral', 'shedding', 'pattern', 'akin', 'to', 'that', 'of', 'influenza', 'viruses14', '.']",324
324,1763839731,9,"['Hence', ',', 'inapparent', 'transmission', 'may', 'play', 'a', 'major', 'and', 'underestimated', 'role', 'in', 'sustaining', 'the', 'outbreak', '.']",325
325,1763839731,10,"['Predictive', 'mathematical', 'models', 'for', 'epidemics15-18', 'are', 'fundamental', 'to', 'understand', 'the', 'course', 'of', 'the', 'epidemic', 'and', 'to', 'plan', 'effective', 'control', 'strategies', '.']",326
326,1763839731,11,"['One', 'commonly', 'used', 'model', 'is', 'the', 'SIR', 'model19', 'for', 'human-to-human', 'transmission', ',', 'which', 'describes', 'the', 'flow', 'of', 'individuals', 'through', 'three', 'mutually', 'exclusive', 'stages', 'of', 'infection', ':', 'susceptible', ',', 'infected', 'and', 'recovered', '.']",327
327,1763839731,12,"['More', 'complex', 'models', 'can', 'accurately', 'portray', 'the', 'dynamic', 'spread', 'of', 'specific', 'epidemics', '.']",328
328,1763839731,13,"['For', 'the', 'COVID-19', 'pandemic', ',', 'several', 'models', 'have', 'been', 'developed', '.']",329
329,1763839731,14,"['Lin', 'and', 'colleagues', 'extended', 'a', 'SEIR', '(', 'susceptible', ',', 'exposed', ',', 'infectious', ',', 'removed', ')', 'model', 'considering', 'risk', 'perception', 'and', 'the', 'cumulative', 'number', 'of', 'cases20', ',', 'Anastassopoulou', 'and', 'colleagues', 'proposed', 'a', 'discrete-time', 'SIR', 'model', 'including', 'dead', 'individuals21', ',', 'Casella', 'developed', 'a', 'control-oriented', 'SIR', 'model', 'that', 'stresses', 'the', 'effects', 'of', 'delays', 'and', 'compares', 'the', 'outcomes', 'of', 'different', 'containment', 'policies22', 'and', 'Wu', 'and', 'colleagues', 'used', 'transmission', 'dynamics', 'to', 'estimate', 'the', 'clinical', 'severity', 'of', 'COVID-1923', '.']",330
330,1763839731,15,"['Stochastic', 'transmission', 'models', 'have', 'also', 'been', 'considered24', ',25', '.']",331
331,1763839731,16,"['Here', ',', 'we', 'propose', 'a', 'new', 'mean-field', 'epidemiological', 'model', 'for', 'the', 'COVID-19', 'epidemic', 'in', 'Italy', 'that', 'extends', 'the', 'classical', 'SIR', 'model', ',', 'similar', 'to', 'that', 'developed', 'by', 'Gumel', 'and', 'colleagues', 'for', 'SARS26', '.']",332
332,1763839731,17,"['A', 'summary', 'of', 'the', 'main', 'findings', ',', 'limitations', 'and', 'implications', 'of', 'the', 'model', 'for', 'policymakers', 'is', 'shown', 'in', 'Table', '1', '.']",333
333,1822561967,0,"['_', 'EdtTh', '(', '1/4', ')', 'yEdtTh', 'd16Th', '.']",334
334,1827090034,0,"['Received', ':', '21', 'March', '2020', ';', 'accepted', ':', '14', 'April', '2020', ';', 'published', 'online', ':', '22', 'April', '2020', '.']",335
335,1836372410,0,"['s41591-020-0883-7', '.']",336
336,1836372410,1,"['Correspondence', 'and', 'requests', 'for', 'materials', 'should', 'be', 'addressed', 'to', 'G.G', '.']",337
337,1836372410,2,"['Peer', 'review', 'information', 'Jennifer', 'Sargent', 'was', 'the', 'primary', 'editor', 'on', 'this', 'article', 'and', 'managed', 'its', 'editorial', 'process', 'and', 'peer', 'review', 'in', 'collaboration', 'with', 'the', 'rest', 'of', 'the', 'editorial', 'team', '.']",338
338,1837737369,0,"['1Department', 'of', 'Industrial', 'Engineering', ',', 'University', 'of', 'Trento', ',', 'Trento', ',', 'Italy', '.']",339
339,1837737369,1,"['2Dipartimento', 'Di', 'Scienze', 'Matematiche', ',', 'Informatiche', 'E', 'Fisiche', ',', 'University', 'of', 'Udine', ',', 'Udine', ',', 'Italy', '.']",340
340,1837737369,2,"['3Division', 'of', 'infectious', 'diseases', 'i', ',', 'Fondazione', 'Irccs', 'Policlinico', 'San', 'Matteo', ',', 'Pavia', ',', 'Italy', '.']",341
341,1837737369,3,"['4Department', 'of', 'clinical', ',', 'Surgical', ',', 'diagnostic', ',', 'and', 'Paediatric', 'Sciences', ',', 'University', 'of', 'Pavia', ',', 'Pavia', ',', 'Italy', '.']",342
342,1837737369,4,"['5Dipartimento', 'Di', 'Elettronica', ',', 'Informazione', 'E', 'Bioingegneria', ',', 'Politecnico', 'Di', 'Milano', ',', 'Milano', ',', 'Italy', '.']",343
343,1837737369,5,"['6ieiit-cnr', ',', 'Milano', ',', 'Italy', '.']",344
344,1837737369,6,"['e-mail', ':', 'giulia.giordano@unitn.it', '.']",345
345,1886279172,0,"['Extended', 'Data', 'Fig.', '7', '|', 'See', 'next', 'page', 'for', 'caption', '.']",346
346,1893376741,0,"['d6Th', '_', 'T', 'td', 'Th', '(', '1/4', ')', 'muA', 'td', 'Th', 'th', 'nuR', 'td', 'Th', 'sigma', 'th', 'tau', 'd', 'ThT', 'td', 'Th', '.']",347
347,1901039254,0,"['Reporting', 'summary', '.']",348
348,1950303572,0,"['Online', 'content', 'individuals', 'and', 'patients', 'admitted', 'to', 'the', 'ICU', ',', 'with', 'a', 'marked', 'decrease', 'in', 'the', 'total', 'number', 'of', 'infected', 'individuals', 'and', 'ICU', 'admisAny', 'methods', ',', 'additional', 'references', ',', 'Nature', 'Research', 'reporting', 'sions', 'due', 'to', 'the', 'disease', '.']",349
349,1950303572,1,"['summaries', ',', 'source', 'data', ',', 'extended', 'data', ',', 'supplementary', 'informaOur', 'findings', 'provide', 'policymakers', 'with', 'a', 'tool', 'to', 'assess', 'the', 'tion', ',', 'acknowledgements', ',', 'peer', 'review', 'information', ';', 'details', 'of', 'author', 'consequences', 'of', 'possible', 'strategies', ',', 'including', 'lockdown', 'and', 'social', 'contributions', 'and', 'competing', 'interests', ';', 'and', 'statements', 'of', 'data', 'and', 'distancing', ',', 'as', 'well', 'as', 'testing', 'and', 'contact', 'tracing', '.']",350
350,1950303572,2,"['Our', 'simulation', 'code', 'availability', 'are', 'available', 'at', 'https://doi.org/10.1038/s41591results', ',', 'achieved', 'by', 'combining', 'the', 'model', 'with', 'the', 'available', 'data', '020-0883-7', '.']",351
351,1950303572,3,"['about', 'the', 'COVID-19', 'epidemic', 'in', 'Italy', ',', 'suggest', 'that', 'enforcing', 'Received', ':', '21', 'March', '2020', ';', 'Accepted', ':', '14', 'April', '2020', ';', 'strong', 'social-distancing', 'measures', 'is', 'urgent', ',', 'necessary', 'and', 'effecPublished', 'online', ':', '22', 'April', '2020', 'tive', ',', 'in', 'line', 'with', 'other', 'reports', 'in', 'the', 'literature2', ',22,24', '.']",352
352,1950303572,4,"['The', 'earlier', 'the', 'lockdown', 'is', 'enforced', ',', 'the', 'stronger', 'the', 'effect', 'obtained', '.']",353
353,1950303572,5,"['The', 'model', 'References', 'results', 'also', 'confirm', 'the', 'benefits', 'of', 'mass', 'testing', ',', 'whenever', 'facilities', '1', '.']",354
354,1950303572,6,"['Velavan', ',', 'T.', 'P.', '&', 'Meyer', ',', 'C.', 'G.']",355
355,1950303572,7,"['The', 'Covid-19', 'epidemic', '.']",356
356,1950303572,8,"['Trop', '.']",357
357,1950303572,9,"['Med', '.']",358
358,1950303572,10,"['Int', '.']",359
359,1950303572,11,"['Health', 'are', 'available28', '.']",360
360,1950303572,12,"['We', 'believe', 'these', 'indications', 'can', 'be', 'useful', 'to', 'manage', 'the', 'epidemic', 'in', 'Italy', ',', 'as', 'well', 'as', 'in', 'countries', 'that', 'are', 'still', 'in', 'the', 'early', '2', '.']",361
361,1950303572,13,"['Wu', ',', 'Z.', '&', 'McGoogan', ',', 'J.', 'M.', 'Characteristics', 'of', 'and', 'important', 'lessons', 'from', 'the', 'stages', 'of', 'outbreak', '.']",362
362,1950303572,14,"['Although', 'the', 'mortality', 'rate', '(', 'number', 'of', 'deaths', 'in', 'the', 'whole', 'population', ')', 'of', 'COVID-19', 'can', 'be', 'decreased', 'with', 'restrictive', 'measures', '3', '.']",363
363,1950303572,15,"['Guan', ',', 'W.', '-', 'J.et', 'al.', 'Clinical', 'characteristics', 'of', 'coronavirus', 'disease', '2019', 'in', 'China', '.']",364
364,1950303572,16,"['that', 'reduce', 'the', 'spread', 'of', 'SARS-CoV-2', ',', 'the', 'CFR', '(', 'number', 'of', 'deaths', 'in', 'the', 'infected', 'population', ')', 'is', 'essentially', 'constant', 'in', 'different', 'scenar4', '.']",365
365,1950303572,17,"['WHO', '.']",366
366,1950303572,18,"['Coronavirus', 'Disease', '2019', '(', 'COVID-19', ')', ':', 'Situation', 'Report', '76', 'ios', ',', 'unaffected', 'by', 'the', 'extent', 'of', 'social', 'restriction', 'and', 'testing', '.']",367
367,1950303572,19,"['Despite', '5', '.']",368
368,1950303572,20,"['Remuzzi', ',', 'A.', '&', 'Remuzzi', ',', 'G.', 'Covid-19', 'and', 'Italy', ':', 'What', 'next', '?']",369
369,1950303572,21,"['Lancet', 'Health', 'rigid', 'isolation', 'policies', ',', 'COVID-19', 'patients', 'may', 'still', 'be', 'burdened', 'with', 'excess', 'case', 'fatality', ',', 'and', 'efforts', 'should', 'be', 'focused', 'on', 'developing', '6', '.']",370
370,1950303572,22,"['Giuffrida', ',', 'A.', '&', 'Beaumont', ',', 'P.', 'Coronavirus', ':', 'inquiry', 'opens', 'into', 'hospitals', 'at', 'more', 'effective', 'treatment', 'strategies', 'to', 'combat', 'COVID-19', '.']",371
371,1950303572,23,"['As', 'new', 'drugs', 'and', 'vaccines', 'are', 'being', 'tested', 'and', 'evaluated', ',', 'the', 'current', 'sce7', '.']",372
372,1950303572,24,"['Ministero', 'Della', 'Salute', '(', 'Italian', 'Ministry', 'of', 'Health', ')', '.']",373
373,1950303572,25,"['http://www.salute.gov.it/', 'nario', 'will', 'evolve', 'to', 'account', 'for', 'these', 'ongoing', 'innovations34-37', '.']",374
374,2038082535,0,"['S', '0d', 'Th', 'S', 'The', 'formulas', 'for', 'H', 'and', 'E', 'can', 'be', 'obtained', 'by', 'pre-multiplying', 'the', 'expression', 'of', 'above', 'by', 'fT', 'and', 'dT', ',', 'respectively', '.']",375
375,2038082535,1,"['Qed', 'x', 'Phid', 'Thdphi', '0', 'if', 'we', 'consider', 'an', 'initial', 'condition', 'in', 'which', 'only', 'undiagnosed', 'infected', 'i', '(', '0', ')', '>', '0', 'R1', 'i', 'are', 'present', ',', 'while', 'D', '(', '0', ')', '=', 'A', '(', '0', ')', '=', 'R', '(', '0', ')', '=', 'T', '(', '0', ')', '=', '0', ',', 'then', 'we', 'can', 'explicitly', 'compute', '0', '0', '0', '0', 'as', 'F0', '(', '1/4', ')', 'C', '>', 'F', '1', 'Id0Th', '(', '1/2', ')', '>', 'i', 'F0', '(', '1/4', ')', 'R0i', '0d', 'th', 'd23Th', '.']",376
376,206292429,0,"['Fig.', '3', '|', 'the', 'effect', 'of', 'lockdown', '.']",377
377,206292429,1,"['a-d', ',', 'Epidemic', 'evolution', 'predicted', 'by', 'the', 'model', 'for', 'the', 'COVID-19', 'outbreak', 'in', 'Italy', 'when', ',', 'after', 'day', '50', ',', 'the', 'social', 'distancing', 'countermeasures', 'are', 'weakened', ',', 'leading', 'to', 'a', 'larger', 'R0', '=0', '.98', '(', 'a', ',', 'b', ')', ',', 'or', 'strengthened', ',', 'leading', 'to', 'a', 'smaller', 'R0', '=0', '.50', '(', 'c', ',', 'd', ')', '.']",378
378,206292429,2,"['a', ',', 'c', ',', 'The', 'difference', 'between', 'the', 'actual', '(', 'real', 'cases', ')', 'and', 'perceived', '(', 'diagnosed', 'cases', ')', 'evolution', 'of', 'the', 'epidemics', '.']",379
379,206292429,3,"['The', 'plots', 'in', 'b', 'and', 'd', 'distinguish', 'between', 'the', 'different', 'categories', 'of', 'infected', 'patients', ':', 'non', 'diagnosed', 'asymptomatic', '(', 'ND', 'AS', ')', ',', 'diagnosed', 'asymptomatic', '(', 'D', 'AS', ')', ',', 'non', 'diagnosed', 'symptomatic', '(', 'ND', 'S', ')', ',', 'diagnosed', 'symptomatic', '(', 'D', 'S', ')', 'and', 'diagnosed', 'with', 'life-threatening', 'symptoms', '(', 'D', 'IC', ')', '.']",380
380,206292429,4,"['Note', 'that', 'a', ',', 'c', 'and', 'b', ',', 'd', 'have', 'different', 'scales', '.']",381
381,209699743,0,"['H', '(', '1/4', ')', 'H', '0d', 'th', 'th', 'fH', 'Th', 'Rh', 'S', '0d', 'th', 'S', 'D', 'th', 'd21Th', '.']",382
382,2123527523,0,"['editorial', 'team', '.']",383
383,2123527523,1,"['Reprints', 'and', 'permissions', 'information', 'is', 'available', 'at', 'www.nature.com/reprints', '.']",384
384,2145103746,0,"['Because', 'the', 'time-varying', 'feedback', 'gain', 'S', '(', 't', ')', 'eventually', 'converges', 'to', 'a', 'constant', 'value', 'S', ',', 'we', 'can', 'proceed', 'with', 'a', 'parametric', 'study', 'with', 'respect', 'to', 'the', 'asymptotic', 'feedback', 'gain', 'S.']",385
385,2145103746,1,"['A', 'key', 'property', 'is', 'given', 'in', 'the', 'following', 'proposition', '.']",386
386,2145103746,2,"['Proposition', '1', '.']",387
387,2145103746,3,"['The', 'IDART', 'subsystem', 'with', 'susceptible', 'population', 'S', 'is', 'asymptotically', 'stable', 'if', 'and', 'only', 'if', 'r1r2r3r4', 'S', '<', 'S', '*', '(', '1/4', ')', 'd17Th', 'alphar2r3r4', 'th', 'betaepsilonr3r4', 'th', 'gammazetar2r4', 'th', 'delta', 'etaepsilonr3', 'th', 'zetathetar2', 'd', 'Th', 'f0', '(', '1/4', ')', 'R0I', '0d', 'Th', 'd23Th', 'is', 'weakly', 'sensitive', 'to', 'the', 'initial', 'conditions', ';', 'for', 'this', 'reason', ',', 'the', 'initial', 'mismatch', 'concerning', 'the', 'mortality', 'data', 'has', 'little', 'impact', '.']",388
388,2145103746,4,"['It', 'is', 'important', 'to', 'stress', 'that', 'equation', '(', '23', ')', 'could', 'be', 'totally', 'misleading', 'for', 'a', 'long-term', 'prediction', ',', 'because', 'in', 'the', 'long', 'run', 'the', 'coefficients', 'of', 'matrix', 'F', 'are', 'going', 'the', 'sum', 'of', 'the', 'squares', 'of', 'the', 'errors', '.']",389
389,2145103746,5,"['The', 'model', 'involves', 'many', 'state', 'variables', ',', 'as', 'to', 'change', '.']",390
390,2145103746,6,"['So', ',', 'if', 'there', 'is', 'a', 'change', 'in', 'the', 'parameters', 'at', 'time', 't0', ',', 'for', 'example', 'due', 'well', 'as', 'a', 'large', 'number', 'of', 'uncertain', 'parameters', 'whose', 'numerical', 'determination', 'to', 'imposed', 'restrictions', 'and', 'countermeasures', ',', 'the', 'prediction', 'has', 'to', 'be', 'adjusted', 'is', 'a', 'very', 'challenging', 'problem', ';', 'it', 'is', 'likely', 'that', 'an', 'infinite', 'number', 'of', 'different', 'by', 'considering', 'f0', '=', '-', 'cTF-1x', '(', 't0', ')', ',', 'where', 'F', 'includes', 'the', 'new', 'parameter', 'values', 'and', 'parameter', 'sets', 'could', 'be', 'found', ',', 'matching', 'the', 'data', 'equally', 'well', '.']",391
391,2145103746,7,"['On', 'the', 'other', 'x(', 't0', ')', '=', '(', 'I', '(', 't0', ')', 'D', '(', 't0', ')', 'A', '(', 't0', ')', 'R', '(', 't0', ')', 'T', '(', 't0', ')', ')', 'T.', 'Clearly', 'equation', '(', '20', ')', 'also', 'has', 'to', 'be', 'updated', 'by', 'hand', ',', 'our', 'parameters', 'are', 'control', 'tuning', 'knobs', 'whose', 'values', 'should', 'realistically', 'considering', 'the', 'new', 'S', '(', 't0', ')', '.']",392
392,2145103746,8,"['reproduce', 'the', 'data', 'and', 'the', 'reproduction', 'number', 'R0', 'in', 'plausible', 'scenarios', '.']",393
393,2145103746,9,"['Relying', 'An', 'important', 'indicator', 'of', 'the', 'dynamics', 'of', 'an', 'epidemiologic', 'model', 'is', 'the', 'CFR', ',', 'on', 'apriori', 'epidemiological', 'and', 'clinical', 'information', 'about', 'the', 'relative', 'parameter', 'which', 'is', 'the', 'ratio', 'between', 'the', 'number', 'of', 'deaths', 'and', 'the', 'number', 'of', 'infected', '.']",394
394,2145103746,10,"['Our', 'magnitude', '(', 'as', 'discussed', 'above', ')', ',', 'and', 'starting', 'from', 'a', 'random', 'initial', 'guess', ',', 'the', 'model', 'allows', 'us', 'to', 'distinguish', 'between', 'the', 'actual', 'CFR', 'M', '(', 't', ')', 'and', 'the', 'perceived', 'CFR', 'model', 'parameters', 'have', 'been', 'fitted', 'by', 'reiterated', 'local', 'minimization', 'of', 'the', 'sum', 'of', 'P', '(', 't', ')', ',', 'which', 'are', 'defined', 'as', 'the', 'squares', 'of', 'the', 'errors', '.']",395
395,2145103746,11,"['During', 'the', 'course', 'of', 'the', 'simulation', ',', 'the', 'parameters', 'have', 'been', 'updated', 'based', 'on', 'the', 'successive', 'measures', ',', 'of', 'increasing', 'strength', ',', 'adopted', 'by', 'EdtTh', 'MdtTh', '(', '1/4', ')', 'd24Th', 'policymakers', '.']",396
396,2145103746,12,"['0', 'SdphiTh', '(', '1/2', ')', 'alphaIdphiTh', 'Th', 'betaDdphiTh', 'Th', 'gammaAdphiTh', 'Th', 'deltaRdphiTh', 'Dphi', 'R', 'T', '.']",397
397,227770538,0,"['where', 'r1', '=', 'epsilon', '+', 'zeta', '+', 'lambda', ',', 'r2', '=', 'eta', '+', 'rho', ',', 'r3', '=', 'theta', '+', 'mu', '+', 'kappa', ',', 'r4', '=', 'nu', '+', 'xi', 'and', 'r5', '=', 'sigma', '+', 'tau', '.']",398
398,227770538,1,"['The', 'matrix', 'has', 'three', 'null', 'eigenvalues', ',', 'and', 'five', 'eigenvalues', 'roots', 'of', 'the', 'polynomial', 'pdsTh', '(', '1/4', ')', 'DdsTh', 'SNdsTh', '.']",399
399,278922855,0,"['Extended', 'Data', 'Fig.', '3', '|', 'Model', 'simulation', 'compared', 'to', 'real', 'data', '.']",400
400,278922855,1,"['Comparison', 'between', 'the', 'of', 'ficial', 'data', '(', 'red', 'dots', 'histogram', ')', 'and', 'the', 'results', 'with', 'the', 'calibrated', 'SIDARTHE', 'model', '(', 'blue', 'line', ')', '.']",401
401,278922855,2,"['Panel', '(', 'a', ')', ':', 'number', 'of', 'reported', 'infected', 'with', 'no', '(', 'or', 'mild', ')', 'symptoms', ',', 'who', 'are', 'quarantined', 'at', 'home', '.']",402
402,278922855,3,"['Panel', '(', 'b', ')', ':', 'number', 'of', 'reported', 'infected', 'with', 'symptoms', ',', 'who', 'are', 'hospitalised', '.']",403
403,278922855,4,"['Panel', '(', 'c', ')', ':', 'number', 'of', 'reported', 'infected', 'with', 'life-threatening', 'symptoms', ',', 'admitted', 'to', 'ICU', '.']",404
404,278922855,5,"['Panel', '(', 'd', ')', ':', 'number', 'of', 'reported', 'recovered', 'individuals', '.']",405
405,278922855,6,"['Panel', '(', 'e', ')', ':', 'total', 'number', 'of', 'reported', 'infected', 'in', 'all', 'categories', '.']",406
406,278922855,7,"['Panel', '(', 'f', ')', ':', 'number', 'of', 'cumulative', 'reported', 'cases', '.']",407
407,297656314,0,"['Discussion', 'on', 'modeling', 'choices', '.']",408
408,297656314,1,"['In', 'the', 'model', ',', 'we', 'omit', 'the', 'probability', 'rate', 'of', 'becoming', 'susceptible', 'again', ',', 'after', 'having', 'already', 'recovered', 'from', 'the', 'infection', ',', 'because', 'this', 'appears', 'to', 'be', 'negligible', 'based', 'on', 'early', 'evidence27', '.']",409
409,297656314,2,"['Given', 'the', 'scarcity', 'of', 'available', 'data', ',', 'it', 'is', 'impossible', 'to', 'have', 'conclusive', 'evidence', 'about', 'immunity', 'at', 'this', 'stage', '.']",410
410,297656314,3,"['Immunity', 'might', 'also', 'be', 'temporary38', '.']",411
411,297656314,4,"['Although', 'some', 'reports', 'suggest', 'the', 'possibility', 'of', 'SARS-CoV-2', 'reinfection27', ',39,40', ',', 'the', 'indicated', 'presence', 'of', 'viral', 'RNA', 'in', 'respiratory', 'samples', 'might', 'reflect', 'a', 'persistence', 'rather', 'than', 'a', 'true', 'recurrence', '.']",412
412,297656314,5,"['The', 'literature', 'on', 'the', 'recrudescence', 'of', 'related', 'members', 'of', 'the', 'coronavirus', 'family', ',', 'such', 'as', 'SARS-CoV', 'and', 'MERS-CoV', ',', 'is', 'similarly', 'sporadic', '.']",413
413,297656314,6,"['MERS-CoV', 'reinfection', 'despite', 'serum', 'detection', 'of', 'neutralizing', 'antibodies', 'has', 'been', 'described', '.']",414
414,381602074,0,"['Life', 'sciences', 'study', 'design', '.']",415
415,643897201,0,"['Additional', 'information', 'Extended', 'data', 'is', 'available', 'for', 'this', 'paper', 'at', 'https://doi.org/10.1038/s41591-020-0883-7', '.']",416
416,643897201,1,"['Supplementary', 'information', 'is', 'available', 'for', 'this', 'paper', 'at', 'https://doi.org/10.1038/', 's41591-020-0883-7', '.']",417
417,643941215,0,"['Extended', 'Data', 'Fig.', '2', '|', 'See', 'next', 'page', 'for', 'caption', '.']",418
418,680637694,0,"['_', 'HdtTh', '(', '1/4', ')', 'yHdtTh', 'd15Th', '.']",419
419,755808995,0,"['_', 'E', 'TD', 'th', '(', '1/4', ')', 'tauT', 'TD', 'th', 'd8Th', '.']",420
420,784322969,0,"['Extended', 'Data', 'Fig.', '1', '|', 'Alternative', 'scenarios', 'for', 'epidemic', 'evolution', '.']",421
421,784322969,1,"['Epidemic', 'evolution', 'that', 'would', 'have', 'been', 'predicted', 'by', 'the', 'model', 'for', 'the', 'COVID-19', 'outbreak', 'in', 'Italy', 'if', ',', 'after', 'day', '22', ',', 'social-distancing', 'countermeasures', 'had', 'been', ':', 'absent', '(', 'panels', 'a', 'and', 'b', ')', ',', 'mild', '(', 'panels', 'c', 'and', 'd', ')', ',', 'strong', '(', 'panels', 'e', 'and', 'f', ')', 'and', 'very', 'strong', '(', 'panels', 'g', 'and', 'h', ')', '.']",422
422,784322969,2,"['In', 'all', 'cases', ',', 'the', 'actual', 'Case', 'Fatality', 'Rate', 'is', 'around', '7.2', '%', ',', 'while', 'the', 'perceived', 'CFR', 'is', 'around', '9.0', '%', '.']",423
423,784322969,3,"['Panels', '(', 'a', ')', ',', '(', 'c', ')', ',', '(', 'e', ')', ',', '(', 'g', ')', 'show', 'the', 'difference', 'between', 'the', 'actual', '(', 'real', 'cases', ')', 'and', 'the', 'perceived', '(', 'diagnosed', 'cases', ')', 'evolution', 'of', 'the', 'epidemics', ',', 'while', 'panels', '(', 'b', ')', ',', '(', 'd', ')', ',', '(', 'f', ')', ',', '(', 'h', ')', 'distinguish', 'between', 'the', 'different', 'categories', 'of', 'infected', 'patients', '.']",424
424,784322969,4,"['Note', 'the', 'different', 'scales', 'between', 'the', 'panels', ',', 'having', 'different', 'orders', 'of', 'magnitude', ',', 'which', 'testify', 'the', 'enormous', 'impact', 'of', 'social-distancing', 'and', 'lockdown', '.']",425
425,832985654,0,"['Extended', 'Data', 'Fig.', '4', '|', 'Sensitivity', 'analysis', 'with', 'respect', 'to', 'alpha', '.']",426
426,832985654,1,"['Sensitivity', 'analysis', 'showing', 'the', 'effect', 'of', 'varying', 'the', 'transmission', 'coefficient', 'alpha', ',', 'whose', 'nominal', 'value', 'is', 'alpha', '=0', '.21', ',', 'after', 'day', '50', '.']",427
