,doc_id,sentence_id,sentence_text,raw_text,text,sno
246,38468087,3,The graphical representation of the simulation is given in figure 10 and figure 11 .,The graphical representation of the simulation is given in figure 10 and figure 11 .,"Case study : the Outbreak of SARS in Inner Mongolia Here we consider the outbreak of SARS in Inner Mongolia.
The statistics on the numbers of SARS cases in Inner Mongolia are obtained from http://www.moh.gov.cn/zhgl/ yqfb/index.htm.
The initial population S(0) was The total population was taken to be S(0) = 23.67 millions ; the other parameters (including the initial conditions) were optimised to ensure a good agreement with the data and were obtained to be E(0) = 2; IP(0) = 137638; I(0) = 32; R(0) = 0; RP(0) = 0; r = 1.62 x 10-8; rP = 3.87 x 10-8; a = 0.120, aP = 0.272; b = 7.644.
The graphical representation of the simulation is given in figure 10 and figure 11.
If the parameters above are used to simulate the future spread of epidemic we obtain the value of Rinfinity to be 350.",247
247,38468087,4,If the parameters above are used to simulate the future spread of epidemic we obtain the value of Rinfinity to be 350 .,If the parameters above are used to simulate the future spread of epidemic we obtain the value of Rinfinity to be 350 .,"Case study : the Outbreak of SARS in Inner Mongolia Here we consider the outbreak of SARS in Inner Mongolia.
The statistics on the numbers of SARS cases in Inner Mongolia are obtained from http://www.moh.gov.cn/zhgl/ yqfb/index.htm.
The initial population S(0) was The total population was taken to be S(0) = 23.67 millions ; the other parameters (including the initial conditions) were optimised to ensure a good agreement with the data and were obtained to be E(0) = 2; IP(0) = 137638; I(0) = 32; R(0) = 0; RP(0) = 0; r = 1.62 x 10-8; rP = 3.87 x 10-8; a = 0.120, aP = 0.272; b = 7.644.
The graphical representation of the simulation is given in figure 10 and figure 11.
If the parameters above are used to simulate the future spread of epidemic we obtain the value of Rinfinity to be 350.",248
248,398174043,0,Hong Kong and the Guangdong province .,Hong Kong and the Guangdong province .,"Hong Kong and  the Guangdong province.
It is worth stressing that we did not explore the intricacies of  the mathematical solutions of  this new epidemiological model, but, rather, tried to test with very crude hypotheses whether a new mode of transmission might not account for surprising aspects of some epidemics.
The central reason for our approach is that the more parameters introduced, the easier it is to represent any type of reality (this was the basis of the epicycle representation of the movement of planets in the Ptolemean system).
Because data may be inaccurate (and at the time of  writing this is a major concern for the WHO authorities) it is convenient to smooth them out.
This is convenient in a continuous model represented by  a set of  simple differential equations.
A drawback of  this approach appears when the number of cases becomes small: a discrete model involving stochastic parameters would be more adapted.
However this would probably require even more accuracy in the data, a feat that is impossible to achieve.
A second constraint introduced by inaccuracy in the data set is that the behavior of  the epidemic is so complex that it would require many parameters to be represented, implying, in fact that a very large set of causes would account for the observations.
We tried to overcome these difficulties by restricting as much as possible the number of  fitting parameters in the model.
Furthermore we checked that the parameters we introduced were consistent with a purely phenomenological description of  the disease.
In fact, from the work of Donnelly C. et al. [18] on the statistics about the outbreak of SARS in Hong Kong, the incubation period plus the time from onset to admission is about 10.12 days.
On the other hand, the incubation period plus the time from onset to admission is about 1/ a + 1/b days and from our parameters estimations on a and b, we find that 1/a + 1/b is about 11.8 and 11.4 for two different scenarios.
With these constraints we were able to simulate the epidemic at several places (Hong Kong, Beijing, Inner Mongolia) while other places failed to be represented faithfully (for instance for the Guangdong region where  the size of  the epidemic - with only 2 or 3 new cases for some days - is too small when compared with the total population of  over 80 millions : in this case either the data does not reflect the real situation or the differential model is not relevant for this setting).
Furthermore we could use the set of parameters measured from the past unfolding of the epidemic, to construct scenarios for its future trends and monitor the impact of political decisions to control its spread and development.",249
249,398174043,1,"It is worth stressing that we did not explore the intricacies of the mathematical solutions of this new epidemiological model , but , rather , tried to test with very crude hypotheses whether a new mode of transmission might not account for surprising aspects of some epidemics .","It is worth stressing that we did not explore the intricacies of the mathematical solutions of this new epidemiological model , but , rather , tried to test with very crude hypotheses whether a new mode of transmission might not account for surprising aspects of some epidemics .","Hong Kong and  the Guangdong province.
It is worth stressing that we did not explore the intricacies of  the mathematical solutions of  this new epidemiological model, but, rather, tried to test with very crude hypotheses whether a new mode of transmission might not account for surprising aspects of some epidemics.
The central reason for our approach is that the more parameters introduced, the easier it is to represent any type of reality (this was the basis of the epicycle representation of the movement of planets in the Ptolemean system).
Because data may be inaccurate (and at the time of  writing this is a major concern for the WHO authorities) it is convenient to smooth them out.
This is convenient in a continuous model represented by  a set of  simple differential equations.
A drawback of  this approach appears when the number of cases becomes small: a discrete model involving stochastic parameters would be more adapted.
However this would probably require even more accuracy in the data, a feat that is impossible to achieve.
A second constraint introduced by inaccuracy in the data set is that the behavior of  the epidemic is so complex that it would require many parameters to be represented, implying, in fact that a very large set of causes would account for the observations.
We tried to overcome these difficulties by restricting as much as possible the number of  fitting parameters in the model.
Furthermore we checked that the parameters we introduced were consistent with a purely phenomenological description of  the disease.
In fact, from the work of Donnelly C. et al. [18] on the statistics about the outbreak of SARS in Hong Kong, the incubation period plus the time from onset to admission is about 10.12 days.
On the other hand, the incubation period plus the time from onset to admission is about 1/ a + 1/b days and from our parameters estimations on a and b, we find that 1/a + 1/b is about 11.8 and 11.4 for two different scenarios.
With these constraints we were able to simulate the epidemic at several places (Hong Kong, Beijing, Inner Mongolia) while other places failed to be represented faithfully (for instance for the Guangdong region where  the size of  the epidemic - with only 2 or 3 new cases for some days - is too small when compared with the total population of  over 80 millions : in this case either the data does not reflect the real situation or the differential model is not relevant for this setting).
Furthermore we could use the set of parameters measured from the past unfolding of the epidemic, to construct scenarios for its future trends and monitor the impact of political decisions to control its spread and development.",250
250,398174043,2,"The central reason for our approach is that the more parameters introduced , the easier it is to represent any type of reality ( this was the basis of the epicycle representation of the movement of planets in the Ptolemean system ) .","The central reason for our approach is that the more parameters introduced , the easier it is to represent any type of reality ( this was the basis of the epicycle representation of the movement of planets in the Ptolemean system ) .","Hong Kong and  the Guangdong province.
It is worth stressing that we did not explore the intricacies of  the mathematical solutions of  this new epidemiological model, but, rather, tried to test with very crude hypotheses whether a new mode of transmission might not account for surprising aspects of some epidemics.
The central reason for our approach is that the more parameters introduced, the easier it is to represent any type of reality (this was the basis of the epicycle representation of the movement of planets in the Ptolemean system).
Because data may be inaccurate (and at the time of  writing this is a major concern for the WHO authorities) it is convenient to smooth them out.
This is convenient in a continuous model represented by  a set of  simple differential equations.
A drawback of  this approach appears when the number of cases becomes small: a discrete model involving stochastic parameters would be more adapted.
However this would probably require even more accuracy in the data, a feat that is impossible to achieve.
A second constraint introduced by inaccuracy in the data set is that the behavior of  the epidemic is so complex that it would require many parameters to be represented, implying, in fact that a very large set of causes would account for the observations.
We tried to overcome these difficulties by restricting as much as possible the number of  fitting parameters in the model.
Furthermore we checked that the parameters we introduced were consistent with a purely phenomenological description of  the disease.
In fact, from the work of Donnelly C. et al. [18] on the statistics about the outbreak of SARS in Hong Kong, the incubation period plus the time from onset to admission is about 10.12 days.
On the other hand, the incubation period plus the time from onset to admission is about 1/ a + 1/b days and from our parameters estimations on a and b, we find that 1/a + 1/b is about 11.8 and 11.4 for two different scenarios.
With these constraints we were able to simulate the epidemic at several places (Hong Kong, Beijing, Inner Mongolia) while other places failed to be represented faithfully (for instance for the Guangdong region where  the size of  the epidemic - with only 2 or 3 new cases for some days - is too small when compared with the total population of  over 80 millions : in this case either the data does not reflect the real situation or the differential model is not relevant for this setting).
Furthermore we could use the set of parameters measured from the past unfolding of the epidemic, to construct scenarios for its future trends and monitor the impact of political decisions to control its spread and development.",251
251,398174043,3,Because data may be inaccurate ( and at the time of writing this is a major concern for the WHO authorities ) it is convenient to smooth them out .,Because data may be inaccurate ( and at the time of writing this is a major concern for the WHO authorities ) it is convenient to smooth them out .,"Hong Kong and  the Guangdong province.
It is worth stressing that we did not explore the intricacies of  the mathematical solutions of  this new epidemiological model, but, rather, tried to test with very crude hypotheses whether a new mode of transmission might not account for surprising aspects of some epidemics.
The central reason for our approach is that the more parameters introduced, the easier it is to represent any type of reality (this was the basis of the epicycle representation of the movement of planets in the Ptolemean system).
Because data may be inaccurate (and at the time of  writing this is a major concern for the WHO authorities) it is convenient to smooth them out.
This is convenient in a continuous model represented by  a set of  simple differential equations.
A drawback of  this approach appears when the number of cases becomes small: a discrete model involving stochastic parameters would be more adapted.
However this would probably require even more accuracy in the data, a feat that is impossible to achieve.
A second constraint introduced by inaccuracy in the data set is that the behavior of  the epidemic is so complex that it would require many parameters to be represented, implying, in fact that a very large set of causes would account for the observations.
We tried to overcome these difficulties by restricting as much as possible the number of  fitting parameters in the model.
Furthermore we checked that the parameters we introduced were consistent with a purely phenomenological description of  the disease.
In fact, from the work of Donnelly C. et al. [18] on the statistics about the outbreak of SARS in Hong Kong, the incubation period plus the time from onset to admission is about 10.12 days.
On the other hand, the incubation period plus the time from onset to admission is about 1/ a + 1/b days and from our parameters estimations on a and b, we find that 1/a + 1/b is about 11.8 and 11.4 for two different scenarios.
With these constraints we were able to simulate the epidemic at several places (Hong Kong, Beijing, Inner Mongolia) while other places failed to be represented faithfully (for instance for the Guangdong region where  the size of  the epidemic - with only 2 or 3 new cases for some days - is too small when compared with the total population of  over 80 millions : in this case either the data does not reflect the real situation or the differential model is not relevant for this setting).
Furthermore we could use the set of parameters measured from the past unfolding of the epidemic, to construct scenarios for its future trends and monitor the impact of political decisions to control its spread and development.",252
252,398174043,4,This is convenient in a continuous model represented by a set of simple differential equations .,This is convenient in a continuous model represented by a set of simple differential equations .,"Hong Kong and  the Guangdong province.
It is worth stressing that we did not explore the intricacies of  the mathematical solutions of  this new epidemiological model, but, rather, tried to test with very crude hypotheses whether a new mode of transmission might not account for surprising aspects of some epidemics.
The central reason for our approach is that the more parameters introduced, the easier it is to represent any type of reality (this was the basis of the epicycle representation of the movement of planets in the Ptolemean system).
Because data may be inaccurate (and at the time of  writing this is a major concern for the WHO authorities) it is convenient to smooth them out.
This is convenient in a continuous model represented by  a set of  simple differential equations.
A drawback of  this approach appears when the number of cases becomes small: a discrete model involving stochastic parameters would be more adapted.
However this would probably require even more accuracy in the data, a feat that is impossible to achieve.
A second constraint introduced by inaccuracy in the data set is that the behavior of  the epidemic is so complex that it would require many parameters to be represented, implying, in fact that a very large set of causes would account for the observations.
We tried to overcome these difficulties by restricting as much as possible the number of  fitting parameters in the model.
Furthermore we checked that the parameters we introduced were consistent with a purely phenomenological description of  the disease.
In fact, from the work of Donnelly C. et al. [18] on the statistics about the outbreak of SARS in Hong Kong, the incubation period plus the time from onset to admission is about 10.12 days.
On the other hand, the incubation period plus the time from onset to admission is about 1/ a + 1/b days and from our parameters estimations on a and b, we find that 1/a + 1/b is about 11.8 and 11.4 for two different scenarios.
With these constraints we were able to simulate the epidemic at several places (Hong Kong, Beijing, Inner Mongolia) while other places failed to be represented faithfully (for instance for the Guangdong region where  the size of  the epidemic - with only 2 or 3 new cases for some days - is too small when compared with the total population of  over 80 millions : in this case either the data does not reflect the real situation or the differential model is not relevant for this setting).
Furthermore we could use the set of parameters measured from the past unfolding of the epidemic, to construct scenarios for its future trends and monitor the impact of political decisions to control its spread and development.",253
253,398174043,5,A drawback of this approach appears when the number of cases becomes small : a discrete model involving stochastic parameters would be more adapted .,A drawback of this approach appears when the number of cases becomes small : a discrete model involving stochastic parameters would be more adapted .,"Hong Kong and  the Guangdong province.
It is worth stressing that we did not explore the intricacies of  the mathematical solutions of  this new epidemiological model, but, rather, tried to test with very crude hypotheses whether a new mode of transmission might not account for surprising aspects of some epidemics.
The central reason for our approach is that the more parameters introduced, the easier it is to represent any type of reality (this was the basis of the epicycle representation of the movement of planets in the Ptolemean system).
Because data may be inaccurate (and at the time of  writing this is a major concern for the WHO authorities) it is convenient to smooth them out.
This is convenient in a continuous model represented by  a set of  simple differential equations.
A drawback of  this approach appears when the number of cases becomes small: a discrete model involving stochastic parameters would be more adapted.
However this would probably require even more accuracy in the data, a feat that is impossible to achieve.
A second constraint introduced by inaccuracy in the data set is that the behavior of  the epidemic is so complex that it would require many parameters to be represented, implying, in fact that a very large set of causes would account for the observations.
We tried to overcome these difficulties by restricting as much as possible the number of  fitting parameters in the model.
Furthermore we checked that the parameters we introduced were consistent with a purely phenomenological description of  the disease.
In fact, from the work of Donnelly C. et al. [18] on the statistics about the outbreak of SARS in Hong Kong, the incubation period plus the time from onset to admission is about 10.12 days.
On the other hand, the incubation period plus the time from onset to admission is about 1/ a + 1/b days and from our parameters estimations on a and b, we find that 1/a + 1/b is about 11.8 and 11.4 for two different scenarios.
With these constraints we were able to simulate the epidemic at several places (Hong Kong, Beijing, Inner Mongolia) while other places failed to be represented faithfully (for instance for the Guangdong region where  the size of  the epidemic - with only 2 or 3 new cases for some days - is too small when compared with the total population of  over 80 millions : in this case either the data does not reflect the real situation or the differential model is not relevant for this setting).
Furthermore we could use the set of parameters measured from the past unfolding of the epidemic, to construct scenarios for its future trends and monitor the impact of political decisions to control its spread and development.",254
254,398174043,6,"However this would probably require even more accuracy in the data , a feat that is impossible to achieve .","However this would probably require even more accuracy in the data , a feat that is impossible to achieve .","Hong Kong and  the Guangdong province.
It is worth stressing that we did not explore the intricacies of  the mathematical solutions of  this new epidemiological model, but, rather, tried to test with very crude hypotheses whether a new mode of transmission might not account for surprising aspects of some epidemics.
The central reason for our approach is that the more parameters introduced, the easier it is to represent any type of reality (this was the basis of the epicycle representation of the movement of planets in the Ptolemean system).
Because data may be inaccurate (and at the time of  writing this is a major concern for the WHO authorities) it is convenient to smooth them out.
This is convenient in a continuous model represented by  a set of  simple differential equations.
A drawback of  this approach appears when the number of cases becomes small: a discrete model involving stochastic parameters would be more adapted.
However this would probably require even more accuracy in the data, a feat that is impossible to achieve.
A second constraint introduced by inaccuracy in the data set is that the behavior of  the epidemic is so complex that it would require many parameters to be represented, implying, in fact that a very large set of causes would account for the observations.
We tried to overcome these difficulties by restricting as much as possible the number of  fitting parameters in the model.
Furthermore we checked that the parameters we introduced were consistent with a purely phenomenological description of  the disease.
In fact, from the work of Donnelly C. et al. [18] on the statistics about the outbreak of SARS in Hong Kong, the incubation period plus the time from onset to admission is about 10.12 days.
On the other hand, the incubation period plus the time from onset to admission is about 1/ a + 1/b days and from our parameters estimations on a and b, we find that 1/a + 1/b is about 11.8 and 11.4 for two different scenarios.
With these constraints we were able to simulate the epidemic at several places (Hong Kong, Beijing, Inner Mongolia) while other places failed to be represented faithfully (for instance for the Guangdong region where  the size of  the epidemic - with only 2 or 3 new cases for some days - is too small when compared with the total population of  over 80 millions : in this case either the data does not reflect the real situation or the differential model is not relevant for this setting).
Furthermore we could use the set of parameters measured from the past unfolding of the epidemic, to construct scenarios for its future trends and monitor the impact of political decisions to control its spread and development.",255
255,398174043,7,"A second constraint introduced by inaccuracy in the data set is that the behavior of the epidemic is so complex that it would require many parameters to be represented , implying , in fact that a very large set of causes would account for the observations .","A second constraint introduced by inaccuracy in the data set is that the behavior of the epidemic is so complex that it would require many parameters to be represented , implying , in fact that a very large set of causes would account for the observations .","Hong Kong and  the Guangdong province.
It is worth stressing that we did not explore the intricacies of  the mathematical solutions of  this new epidemiological model, but, rather, tried to test with very crude hypotheses whether a new mode of transmission might not account for surprising aspects of some epidemics.
The central reason for our approach is that the more parameters introduced, the easier it is to represent any type of reality (this was the basis of the epicycle representation of the movement of planets in the Ptolemean system).
Because data may be inaccurate (and at the time of  writing this is a major concern for the WHO authorities) it is convenient to smooth them out.
This is convenient in a continuous model represented by  a set of  simple differential equations.
A drawback of  this approach appears when the number of cases becomes small: a discrete model involving stochastic parameters would be more adapted.
However this would probably require even more accuracy in the data, a feat that is impossible to achieve.
A second constraint introduced by inaccuracy in the data set is that the behavior of  the epidemic is so complex that it would require many parameters to be represented, implying, in fact that a very large set of causes would account for the observations.
We tried to overcome these difficulties by restricting as much as possible the number of  fitting parameters in the model.
Furthermore we checked that the parameters we introduced were consistent with a purely phenomenological description of  the disease.
In fact, from the work of Donnelly C. et al. [18] on the statistics about the outbreak of SARS in Hong Kong, the incubation period plus the time from onset to admission is about 10.12 days.
On the other hand, the incubation period plus the time from onset to admission is about 1/ a + 1/b days and from our parameters estimations on a and b, we find that 1/a + 1/b is about 11.8 and 11.4 for two different scenarios.
With these constraints we were able to simulate the epidemic at several places (Hong Kong, Beijing, Inner Mongolia) while other places failed to be represented faithfully (for instance for the Guangdong region where  the size of  the epidemic - with only 2 or 3 new cases for some days - is too small when compared with the total population of  over 80 millions : in this case either the data does not reflect the real situation or the differential model is not relevant for this setting).
Furthermore we could use the set of parameters measured from the past unfolding of the epidemic, to construct scenarios for its future trends and monitor the impact of political decisions to control its spread and development.",256
256,398174043,8,We tried to overcome these difficulties by restricting as much as possible the number of fitting parameters in the model .,We tried to overcome these difficulties by restricting as much as possible the number of fitting parameters in the model .,"Hong Kong and  the Guangdong province.
It is worth stressing that we did not explore the intricacies of  the mathematical solutions of  this new epidemiological model, but, rather, tried to test with very crude hypotheses whether a new mode of transmission might not account for surprising aspects of some epidemics.
The central reason for our approach is that the more parameters introduced, the easier it is to represent any type of reality (this was the basis of the epicycle representation of the movement of planets in the Ptolemean system).
Because data may be inaccurate (and at the time of  writing this is a major concern for the WHO authorities) it is convenient to smooth them out.
This is convenient in a continuous model represented by  a set of  simple differential equations.
A drawback of  this approach appears when the number of cases becomes small: a discrete model involving stochastic parameters would be more adapted.
However this would probably require even more accuracy in the data, a feat that is impossible to achieve.
A second constraint introduced by inaccuracy in the data set is that the behavior of  the epidemic is so complex that it would require many parameters to be represented, implying, in fact that a very large set of causes would account for the observations.
We tried to overcome these difficulties by restricting as much as possible the number of  fitting parameters in the model.
Furthermore we checked that the parameters we introduced were consistent with a purely phenomenological description of  the disease.
In fact, from the work of Donnelly C. et al. [18] on the statistics about the outbreak of SARS in Hong Kong, the incubation period plus the time from onset to admission is about 10.12 days.
On the other hand, the incubation period plus the time from onset to admission is about 1/ a + 1/b days and from our parameters estimations on a and b, we find that 1/a + 1/b is about 11.8 and 11.4 for two different scenarios.
With these constraints we were able to simulate the epidemic at several places (Hong Kong, Beijing, Inner Mongolia) while other places failed to be represented faithfully (for instance for the Guangdong region where  the size of  the epidemic - with only 2 or 3 new cases for some days - is too small when compared with the total population of  over 80 millions : in this case either the data does not reflect the real situation or the differential model is not relevant for this setting).
Furthermore we could use the set of parameters measured from the past unfolding of the epidemic, to construct scenarios for its future trends and monitor the impact of political decisions to control its spread and development.",257
257,398174043,9,Furthermore we checked that the parameters we introduced were consistent with a purely phenomenological description of the disease .,Furthermore we checked that the parameters we introduced were consistent with a purely phenomenological description of the disease .,"Hong Kong and  the Guangdong province.
It is worth stressing that we did not explore the intricacies of  the mathematical solutions of  this new epidemiological model, but, rather, tried to test with very crude hypotheses whether a new mode of transmission might not account for surprising aspects of some epidemics.
The central reason for our approach is that the more parameters introduced, the easier it is to represent any type of reality (this was the basis of the epicycle representation of the movement of planets in the Ptolemean system).
Because data may be inaccurate (and at the time of  writing this is a major concern for the WHO authorities) it is convenient to smooth them out.
This is convenient in a continuous model represented by  a set of  simple differential equations.
A drawback of  this approach appears when the number of cases becomes small: a discrete model involving stochastic parameters would be more adapted.
However this would probably require even more accuracy in the data, a feat that is impossible to achieve.
A second constraint introduced by inaccuracy in the data set is that the behavior of  the epidemic is so complex that it would require many parameters to be represented, implying, in fact that a very large set of causes would account for the observations.
We tried to overcome these difficulties by restricting as much as possible the number of  fitting parameters in the model.
Furthermore we checked that the parameters we introduced were consistent with a purely phenomenological description of  the disease.
In fact, from the work of Donnelly C. et al. [18] on the statistics about the outbreak of SARS in Hong Kong, the incubation period plus the time from onset to admission is about 10.12 days.
On the other hand, the incubation period plus the time from onset to admission is about 1/ a + 1/b days and from our parameters estimations on a and b, we find that 1/a + 1/b is about 11.8 and 11.4 for two different scenarios.
With these constraints we were able to simulate the epidemic at several places (Hong Kong, Beijing, Inner Mongolia) while other places failed to be represented faithfully (for instance for the Guangdong region where  the size of  the epidemic - with only 2 or 3 new cases for some days - is too small when compared with the total population of  over 80 millions : in this case either the data does not reflect the real situation or the differential model is not relevant for this setting).
Furthermore we could use the set of parameters measured from the past unfolding of the epidemic, to construct scenarios for its future trends and monitor the impact of political decisions to control its spread and development.",258
258,398174043,10,"In fact , from the work of Donnelly C. et al. [ 18 ] on the statistics about the outbreak of SARS in Hong Kong , the incubation period plus the time from onset to admission is about 10.12 days .","In fact , from the work of Donnelly C. et al. [ 18 ] on the statistics about the outbreak of SARS in Hong Kong , the incubation period plus the time from onset to admission is about 10.12 days .","Hong Kong and  the Guangdong province.
It is worth stressing that we did not explore the intricacies of  the mathematical solutions of  this new epidemiological model, but, rather, tried to test with very crude hypotheses whether a new mode of transmission might not account for surprising aspects of some epidemics.
The central reason for our approach is that the more parameters introduced, the easier it is to represent any type of reality (this was the basis of the epicycle representation of the movement of planets in the Ptolemean system).
Because data may be inaccurate (and at the time of  writing this is a major concern for the WHO authorities) it is convenient to smooth them out.
This is convenient in a continuous model represented by  a set of  simple differential equations.
A drawback of  this approach appears when the number of cases becomes small: a discrete model involving stochastic parameters would be more adapted.
However this would probably require even more accuracy in the data, a feat that is impossible to achieve.
A second constraint introduced by inaccuracy in the data set is that the behavior of  the epidemic is so complex that it would require many parameters to be represented, implying, in fact that a very large set of causes would account for the observations.
We tried to overcome these difficulties by restricting as much as possible the number of  fitting parameters in the model.
Furthermore we checked that the parameters we introduced were consistent with a purely phenomenological description of  the disease.
In fact, from the work of Donnelly C. et al. [18] on the statistics about the outbreak of SARS in Hong Kong, the incubation period plus the time from onset to admission is about 10.12 days.
On the other hand, the incubation period plus the time from onset to admission is about 1/ a + 1/b days and from our parameters estimations on a and b, we find that 1/a + 1/b is about 11.8 and 11.4 for two different scenarios.
With these constraints we were able to simulate the epidemic at several places (Hong Kong, Beijing, Inner Mongolia) while other places failed to be represented faithfully (for instance for the Guangdong region where  the size of  the epidemic - with only 2 or 3 new cases for some days - is too small when compared with the total population of  over 80 millions : in this case either the data does not reflect the real situation or the differential model is not relevant for this setting).
Furthermore we could use the set of parameters measured from the past unfolding of the epidemic, to construct scenarios for its future trends and monitor the impact of political decisions to control its spread and development.",259
259,398174043,11,"On the other hand , the incubation period plus the time from onset to admission is about 1 / a + 1 / b days and from our parameters estimations on a and b , we find that 1 / a + 1 / b is about 11.8 and 11.4 for two different scenarios .","On the other hand , the incubation period plus the time from onset to admission is about 1 / a + 1 / b days and from our parameters estimations on a and b , we find that 1 / a + 1 / b is about 11.8 and 11.4 for two different scenarios .","Hong Kong and  the Guangdong province.
It is worth stressing that we did not explore the intricacies of  the mathematical solutions of  this new epidemiological model, but, rather, tried to test with very crude hypotheses whether a new mode of transmission might not account for surprising aspects of some epidemics.
The central reason for our approach is that the more parameters introduced, the easier it is to represent any type of reality (this was the basis of the epicycle representation of the movement of planets in the Ptolemean system).
Because data may be inaccurate (and at the time of  writing this is a major concern for the WHO authorities) it is convenient to smooth them out.
This is convenient in a continuous model represented by  a set of  simple differential equations.
A drawback of  this approach appears when the number of cases becomes small: a discrete model involving stochastic parameters would be more adapted.
However this would probably require even more accuracy in the data, a feat that is impossible to achieve.
A second constraint introduced by inaccuracy in the data set is that the behavior of  the epidemic is so complex that it would require many parameters to be represented, implying, in fact that a very large set of causes would account for the observations.
We tried to overcome these difficulties by restricting as much as possible the number of  fitting parameters in the model.
Furthermore we checked that the parameters we introduced were consistent with a purely phenomenological description of  the disease.
In fact, from the work of Donnelly C. et al. [18] on the statistics about the outbreak of SARS in Hong Kong, the incubation period plus the time from onset to admission is about 10.12 days.
On the other hand, the incubation period plus the time from onset to admission is about 1/ a + 1/b days and from our parameters estimations on a and b, we find that 1/a + 1/b is about 11.8 and 11.4 for two different scenarios.
With these constraints we were able to simulate the epidemic at several places (Hong Kong, Beijing, Inner Mongolia) while other places failed to be represented faithfully (for instance for the Guangdong region where  the size of  the epidemic - with only 2 or 3 new cases for some days - is too small when compared with the total population of  over 80 millions : in this case either the data does not reflect the real situation or the differential model is not relevant for this setting).
Furthermore we could use the set of parameters measured from the past unfolding of the epidemic, to construct scenarios for its future trends and monitor the impact of political decisions to control its spread and development.",260
260,398174043,12,"With these constraints we were able to simulate the epidemic at several places ( Hong Kong , Beijing , Inner Mongolia ) while other places failed to be represented faithfully ( for instance for the Guangdong region where the size of the epidemic - with only 2 or 3 new cases for some days - is too small when compared with the total population of over 80 millions : in this case either the data does not reflect the real situation or the differential model is not relevant for this setting ) .","With these constraints we were able to simulate the epidemic at several places ( Hong Kong , Beijing , Inner Mongolia ) while other places failed to be represented faithfully ( for instance for the Guangdong region where the size of the epidemic - with only 2 or 3 new cases for some days - is too small when compared with the total population of over 80 millions : in this case either the data does not reflect the real situation or the differential model is not relevant for this setting ) .","Hong Kong and  the Guangdong province.
It is worth stressing that we did not explore the intricacies of  the mathematical solutions of  this new epidemiological model, but, rather, tried to test with very crude hypotheses whether a new mode of transmission might not account for surprising aspects of some epidemics.
The central reason for our approach is that the more parameters introduced, the easier it is to represent any type of reality (this was the basis of the epicycle representation of the movement of planets in the Ptolemean system).
Because data may be inaccurate (and at the time of  writing this is a major concern for the WHO authorities) it is convenient to smooth them out.
This is convenient in a continuous model represented by  a set of  simple differential equations.
A drawback of  this approach appears when the number of cases becomes small: a discrete model involving stochastic parameters would be more adapted.
However this would probably require even more accuracy in the data, a feat that is impossible to achieve.
A second constraint introduced by inaccuracy in the data set is that the behavior of  the epidemic is so complex that it would require many parameters to be represented, implying, in fact that a very large set of causes would account for the observations.
We tried to overcome these difficulties by restricting as much as possible the number of  fitting parameters in the model.
Furthermore we checked that the parameters we introduced were consistent with a purely phenomenological description of  the disease.
In fact, from the work of Donnelly C. et al. [18] on the statistics about the outbreak of SARS in Hong Kong, the incubation period plus the time from onset to admission is about 10.12 days.
On the other hand, the incubation period plus the time from onset to admission is about 1/ a + 1/b days and from our parameters estimations on a and b, we find that 1/a + 1/b is about 11.8 and 11.4 for two different scenarios.
With these constraints we were able to simulate the epidemic at several places (Hong Kong, Beijing, Inner Mongolia) while other places failed to be represented faithfully (for instance for the Guangdong region where  the size of  the epidemic - with only 2 or 3 new cases for some days - is too small when compared with the total population of  over 80 millions : in this case either the data does not reflect the real situation or the differential model is not relevant for this setting).
Furthermore we could use the set of parameters measured from the past unfolding of the epidemic, to construct scenarios for its future trends and monitor the impact of political decisions to control its spread and development.",261
